formula,target
Hf5Sn4,63.49711735178271
MoF3,36.02285033062607
CaSi2,46.50185245213706
Rb3Ca,3.0
CoSb2,64.5786803234032
ZrSe3,9.223558584267186
Li2GaPt,30.31992500333141
CBrN,2.3944488400784256
YCu5,42.173208334417936
ZrCl,6.627638080552616
ScTaTc2,73.19658643776404
IrSe2,53.52370081475415
Ca2Sn3O8,45.4211624868052
PdPbO2,21.594016017043586
ScAg,32.3267310014999
Ta3Sb,84.16655241251789
EuI2,7.866035539480166
Mg(BC)2,103.79232540978563
Ti3SnC2,112.0
Mn2ZnO4,61.0
Cs2CuF6,15.19519511744362
K2ReCl6,5.762335168094218
Sb2Os,87.15196400389046
AcI3,1.101942397926485
Li2H2Pd,30.94476586403133
As3Ir,83.59470038534903
TiOF2,71.0
WO2F,63.431949626212884
CrO2,100.78777723785579
BiSe,2.771762330577684
AgI,6.672914077769632
NaTl2Pd,30.0
MgMnO3,87.47629989271971
Mn3PdN,73.6589452626798
CrSb,47.00320676863223
NaPdO2,44.89839451622363
TaTiFe2,72.0
H2C,26.17928192329051
HfTc2W,118.98432135352414
LiCoO2,24.95444037139369
Li2HfO3,68.21491675480803
Er2MgAl,36.0
PdF4,17.05686604513451
Eu(SiNi)2,55.0
Ti3O5,76.46051437806534
ScNi5,77.67414010784249
NbGeIr,93.39476059621336
MnI2,4.16296185390305
ThBi2,27.0
PrNdTl2,17.0
HfOs2,91.06474336988268
UF6,2.9028149072198954
Zn13Rh,39.62601737205361
TiTeAs,67.23696912481088
Fe9Co7,96.88578075828754
Na2VO3,22.18272614241504
ZrCo2Sn,72.08574255411456
ScNiSn,37.2713848544569
CuO,25.091664258515625
Y4CuTe8,24.348006473171118
TiOF,95.6076113982258
TiCo2Sn,73.62579946493166
Sm2Tl,19.0
Cs2CoS2,7.554380844552147
LiYHg2,13.0
Li2(CoO2)3,23.060617112341703
TiReTc2,122.79757566419191
Ni(AgO)2,29.379361090194468
Zn2Mo3O8,43.618955996200846
PdPb2,17.544912054908117
SmGa5Co,53.0
CaAl4,27.838549965168554
CaPd3O4,54.983818937306786
AlInO3,88.19922839300457
TlI,5.453502291802477
Er(CoB)2,112.0
Zn(SbO2)2,14.003625610452065
ScInPt,37.189411603042295
FeS,18.506398976713253
Li3FeF6,32.16012453153369
HfAlNi2,48.86036229174997
FeH,90.94029504449385
AlCrNi2,35.363378922166184
GeSb,24.0
InAsPd5,53.0
Y3TlC,63.57879184972657
TmAgTe2,17.735737301260645
KNaS2O7,11.0
NiAgSe2,18.91112586817368
YCuSe2,27.97627325195927
Ge2W,136.5121245927748
KGaSb4,13.801698830318253
Sb2O3,20.323472976035138
NbZn2N3,52.826255478181295
TaTiRe2,117.43893732913105
BaNb2O6,34.57294909726943
HfNiSn,48.0
ZnNi2Ge,40.30150157238181
MgPaRh2,35.0
Li2CdPd,13.090240879387233
LaGe,37.750973489031814
Nb3TeCl7,7.736595527387787
FeCu2SnS4,25.296701795458297
LiNO3,25.30118449720099
HfGePt,78.9071062261977
ZrAs,65.06119416036748
NdCoGe,38.0
Na4CoO3,19.3597584824835
TiZnN2,55.23178174565111
Li3Ga,14.053780192602439
Sc2InC,53.56970429635896
RbHgF3,15.00701002193074
MnVO4,47.68772028696861
NdFeO3,78.86209104507192
SrMgSi,32.941358709007524
Tl2PtCl6,6.0
HfIr3,148.87392576526364
Mg2H6Ru,53.21007209597025
ScB12,188.0
ScNbOs2,114.0
LiBePt2,81.39721566754943
Rb2ZrO3,7.73705612856679
YMn12,88.17960210942812
Nb2ZnO6,57.382496894322216
CeAlO3,93.31338961415014
Sr4ZrN4,28.844120285360606
Rb2ZrCl6,4.528236263486446
Sr(MnP)2,46.18867125059565
NaSbS2,15.0
NaNbN2,90.8522314938846
NbO,139.9213447673709
Zn3Ir,53.0
ScInRh2,72.89389029207393
ScOF,59.77065649579085
LiPdAu2,5.442731532051245
PbCO3,21.05614756162224
Sc2AlOs,46.22143864206117
TbInPt4,57.0
ZrRe2,66.01420108283814
VGaFe2,123.42895331388644
LiSmSe2,27.0
Cs3BAs2,5.0
Li8ZrO6,63.90842866510806
ErH2,52.80041199525113
Ba3FeN3,19.165058863884887
CuBr2,4.378262162876772
ZrZnN2,79.0
CsAuO,8.556122523992492
Mn(CuCl2)2,13.397106637741144
CaZnSn,35.585861119640604
DyAg2,30.0
TiCoGe,78.07729703530501
Cs(CoSe)2,26.0
HfMo2,67.98717738148663
MgRhF6,26.85197150336225
Li8SiO6,57.64622184291216
ReBr,48.0
Pr2O3,40.0
MoIr3,188.0
Sc3(NiGe)4,74.57469962435651
Y2S3,30.23205713864737
Zr3Fe,35.92074788719982
LiP,27.0
MgAlSi,31.968227916943256
Zr2Ga,47.490095904584656
Pd(SCl3)2,2.4317364308119847
KMgF3,42.25524630523333
ScSnRh2,160.89362494944632
ZrAlCo2,78.2029439183744
ScGaO3,82.86227591523685
MoC,239.79992640382545
HfIN,11.472178436598046
AlAg2,29.6487790054736
MgTaRu2,87.0
Ti3O4,88.99905525056667
NdI2,8.0
BeI2,1.2665626071335645
NbTe,47.0
KZnP,26.17313823495509
Na2LiAlP2,27.66301258408605
TaV2,39.49870585156121
BaZnPb,19.760007850255953
LiZnPd2,46.00122435818473
Si3N2,72.37882746238967
Te2Os,88.23233150390402
Sr5P3BrO12,34.6385562206916
Cr(CoO3)2,22.91088187736151
ZrBrN,19.43140584292482
Ca3Hg2,11.385679388044002
ScFeO3,72.24446534372281
SrMgF4,29.91851650670586
ThSnRu2,52.0
Sr2CoO4,46.36080914932957
AlBN2,176.76838393552552
Pb3O4,11.303433980780015
NbGaO4,59.49814794175168
YMg3,18.91019428551724
Ta2B,178.0
SrAl2O4,45.29403741746457
Y2C3,62.25288787387646
VMoO5,46.25801900766211
Nb5Te4,43.471429132971394
V2H,52.0
ICl2,2.459963261456469
H5NF2,9.943502630804284
EuAgSb,30.0
ScTaOs2,122.04113950001171
LiInGe,32.67014718559432
InP,31.281914822577246
K3BiTe3,4.955448409233432
Zr2Au,45.0
RbVN2,35.61290675840984
Zr2Al4C5,127.27792343652544
Al6Re,70.15239137451505
LiGaSe2,17.24700498672817
UI3,4.0
ScInAg2,16.098982881964055
CaPdF6,15.0
CoB,151.6050619261241
Na2TlSb,18.533695348943226
VBiO4,44.99515151159432
Sn2Ru,61.67409210390562
Sm2O,43.0
As2Pb3O8,20.814269991862012
Ge7Ir3,83.7419811782227
Mg(InTe2)2,11.777803901455275
Na2GeO3,27.68974492588605
Sc2AlZn,45.60636369579114
Cr2FeSe4,33.1442093173888
MgZnAg2,18.499800309169984
Li7MnN4,69.26667031434269
ZrPd3,79.30537798773926
LiSn4Ru,46.32065710187892
KLiSO4,18.52425452486521
ScSb,34.70907388264548
CrCuSe2,31.216278986101194
NaPmHg2,13.0
ScZnCu2,30.479786108031448
HfGeSe,73.85522410479898
V2H3O5,52.0
MnNbO4,49.15833414599004
Sc2TcPd,50.946777939003326
SrF2,32.122213774228904
Ge3(BiO3)4,40.94438206901045
TiNbN2,149.0
Sb2Te,21.080854481633263
Sc2TcNi,53.76225901665632
Li2MnO2,59.84879962577506
Ti2AlV,36.808528105686115
Zr3(CuSi)4,83.03664377168352
Mg3Ru2,51.14659184972297
Te4Mo3,14.461541753739162
ZrV2,11.540185511720884
NiP3W2,103.19312772707993
LaS,39.27746601898652
Ti2ReNi,78.75119113347155
TbAlCu2,12.0
Zn(HO)2,27.17613872347536
AlFe3C,97.54991575992484
CeScO3,73.92070293000087
HfSO,57.200796520988064
MoO2,88.7112730338202
ThB6,122.33257114763794
MgGaNi2,35.343360524513066
Nb3TeI7,8.384251285252896
K4CO6,8.47955621656958
NdSnAu2,18.0
MgGaPd2,33.93877732058751
KHS,7.146649636203951
Sc2Ni2Sn,35.25755129417581
AlNi,71.93198432913096
NiSnRh2,22.264294823425303
RbTiBr3,6.5236741087547525
SrCuN,34.021350346713554
LiVF6,17.28984826423143
Mg3Mn,25.0
Ni(BMo)2,178.74367929440947
TiZnPd2,0.014711303169757885
YZrRu2,62.23863187629168
In10Sb9Te,16.034157072149462
Tl(NiSe)2,14.0
CrAgSe2,22.82324505384029
SiMo3,127.0
ScGe2,55.90269796032101
TeWO6,96.92957558140928
HfCoAs,91.92349374861703
K2CuP,10.741270352991602
YRh5,75.72054606011129
TiFe2Sn,105.77139301228789
Mg3As2,26.88864821298441
LiNbO2,100.48260253050788
NiTeO4,26.473471085630976
PbCN2,3.9076084433657297
Ti2TcIr,116.0
PbSe,27.377365812688012
Li4WO5,51.579152405258036
NiP2,97.86727050297131
SrTiN2,50.28565354837377
Rb2LiTlCl6,10.163987406621796
TiPbO3,38.562899210443895
CdCu2GeS4,27.678675778836173
ZrSi2,95.14832473461996
SnTe,27.59054393440622
CuBIr,68.0
Zr2Sb,34.0
YAlGe,54.24763791947174
Hf2CoTc,81.62133180073876
BF3,1.9954100812487543
MgCuO2,64.51079781486179
BeCo,117.76013212612871
Co(ReO4)2,9.0
Mn2Au5,31.756184619975162
InP3,22.816347578175105
PuO2,76.051257644244
Ta2AlC,121.76682581496941
Fe11Co5,97.6011484486911
Li(CuP)2,35.77169707424301
HfCuSi,85.12075005588859
V2CrOs,124.53591849213464
NbB2,195.0
ZrSnPt,87.0
Nb3B4,198.2266212951776
Fe3Co,96.19530892026884
Ti2Be17,143.30737156231115
CoP,111.06980569769152
NbGa3,86.79741170598524
YbFeO3,76.75058078416953
ZrCdPd2,33.960702839114276
Ti(GaO2)4,70.21812747732454
InPd2,33.38620367650178
HfCo2Sn,77.55564272733544
Na2ZnS2,14.0
NiWO4,73.4631816005899
LiMgN,83.57006155684726
ZnCu2SnSe4,24.39162450996986
TiRe2W,146.12698703757616
MgNi3B2,86.34529303469961
Li2B4O7,42.0
Li2AgSb,21.221290355816816
Tl3V,27.0
Cr2NiSe4,35.0
BePO4,19.93222818713295
LiHfIr2,66.76678700792863
ZrSnTe,53.89156280033728
Y2RuRh,47.0
Co2Mo3N,125.26860888665294
AlCl3,5.749792234949336
CdInRh2,33.0
Bi3BrO4,28.92824851523933
TiTe,53.0
SrC2,14.934375366964696
TeO3,96.16961363505173
Sr3(AlGe2)2,31.38985369827568
GaCuTe2,24.41096989408875
MnNi3O4,87.384347552451
V2CrRu,106.03788989817828
Rh3W,132.0168024776121
Zr2AlC,90.0
MgGaIr2,96.1550163973604
TiBr2,2.8697929549779064
BaPbF6,17.0
Ba2FeO4,29.0
SnCl2,4.238406835262287
ZrSn2,55.26481848011528
SiIr,86.63056966418509
Nb2InC,97.0
Na3(GePt)4,26.480088162164282
Ga2NiS4,12.2063172676504
V3Sn,21.90802499910408
LiScF4,30.395047028483305
PdF2,18.250199884335693
CaNiO3,4.492071087762172
K2S,9.668124691164838
Nb3In,17.3771334383981
Hf(FeSi)2,94.123951846937
Mn4Al11,84.90566603987531
Cu3P,40.47583659885298
Al6Tc,68.0
Ca4HfN4,41.79720336627996
ErFeO3,84.40689429533879
ScCdRh2,49.06195905681043
K2Cu(ClF)2,10.418753483661234
TiMn2Ge,88.168444826523
NbO2F,53.16089070308243
Mn5Si3,46.2669016510297
KYO2,50.08192678369178
YAsPt,45.63852585547302
PrN,89.69380729574137
Y3Al7Cu2,62.92886093727346
TaH2,64.0
YAu,32.60805784841742
RbBrO3,9.43131893535434
K3PO4,18.0
B13N2,160.5590366701422
YAs,50.9802012669663
Mg3Si4(HO6)2,24.65171355682557
Ti2C,78.188154943744
Ba2HfS4,30.218051349538808
NaCSN,7.6136677463439595
Sc2IrRh,67.0
Li2InPt,17.244910750334782
CoSb3,57.014365669132175
Ti3Nb,6.924351319442256
TlPd3,39.18054052836581
NbI3,2.270681199965457
Zn(PtO2)3,65.3096056552332
GaAgSe2,17.814632312230152
NaAlSi,22.78979794029315
V2O5,24.696682149760534
NiGePt2,59.0
TiFeH2,73.80694262473143
FeSe2,91.79034442298294
Y2CuRh,36.131183094970076
Sr2ZnCu2(SO)2,41.90623945135697
K2PdCl6,6.677565571099532
SbSeI,2.4945751159201377
NbSiAs,104.05877744893013
SiPd,58.19394954785275
IrO2,103.52376894878469
ScTlS2,27.04574220417955
TePd3,21.0
Sc2CuOs,51.90279674955102
CeCl3,16.304636554271294
SmAlO3,109.68592010407572
MgSn4Ru,48.91922428404243
PrNi2,37.0
TbFeO3,83.31156394393095
YMgAg,17.246329245046283
Cs2Se,4.906267089551903
AlBPbO4,45.70481743984456
Li2CoO2,41.5862868145116
NdOF,59.0
FeTe,12.256894975919314
MnNbP,100.0
CoO,31.432579701267592
Sc2NiPt,46.01005063506367
Rb2NiF6,9.333214460327113
Mn2Nb,74.60425503300057
SrMg6Cr,19.397039329243697
TiAlCo2,90.02306968676784
HfZrZn2,53.0
CaZrRh2,40.31604873859365
ZrNCl,12.620862972059404
Er2CdIn,28.0
Si(CN2)2,1.0
Na2Se,14.559740716496876
TiCo2Ge,78.0
ZnAg3,19.59407334103391
HfVGe,69.9004572444411
MgAg3,28.50184658957952
HfSiTe,26.883114484696165
Ru3W,162.17277163625607
MgW3,22.519690211917702
Sr2SnHg,24.0
HoBr3,2.171979473672097
Pr2CuIr,24.0
CrS2,17.810457616107367
HfNbTc2,91.94932188797985
BiS2,11.554678972440591
Mn2Sn,45.49431392015228
GaS,10.4873688340455
BaNiSn3,31.51136757951359
YFe5,67.78977753868804
BaS3,19.13867473313987
Mn2VGa,82.55029345944283
LuSi,68.0
ScB2,194.29255521629918
SrVO3,47.496250568356324
Y2ZnIr,36.00990274260759
CaSc2O4,82.0
Li2FeP2O7,24.325705682665976
YAlAg2,18.0
TaPd,71.49371288199251
BaTiF6,21.609735371991835
Sr2CrN3,46.21222110222269
Mg2C3,46.35149246880739
Zn(RhO2)2,58.49832303711607
NdCoO3,115.0
MoPbO4,23.052427341334425
CrBr3,4.70917103814395
BePd2,66.2124634349599
KBi2F7,18.43264842515646
SrYSi4N7,101.55827962601572
ZrBe2,94.166088273059
Au2O3,38.1743317970036
Y4C5,51.70124917008873
ScH2,62.53909293260389
Na2MoO4,27.245575418259783
Ba2TlBi2O7,4.1989418401957135
Y(SiRu)2,80.03162075662955
V2HO4,67.21877095261884
NbCr2,63.71809475951061
K2MgCl4,10.920005368764363
HfPd5,69.81042058238812
VTc2Ge,89.75463723300392
GaCuCl4,5.343468127842487
VPt,140.77442846967324
Cd(GaS2)2,21.324562825356097
Ca3Sn2O7,63.151243693193855
Er2SiO5,46.0
TiMn2Al,84.62733867513765
LiIn,5.0
Li2SnN2,85.90789850896525
MgInCu4,23.62595269173933
ScGaRh2,78.1323890123697
Cs2PbCl6,4.450174085196848
TaFeP,143.0
ThOs2,28.0
EuF3,36.1398387318221
Tl(CoS)2,24.207612984472465
Ba(PIr)2,49.70742046511947
Ca3AlSb3,22.889101719559413
NaCuTe,14.363406041762884
YInRh2,59.0
BaGe3Pt,39.462623086940475
TlPd3O4,37.1179047690836
LiCdPd2,20.59597343987512
Mg(BeN)2,166.0
CoRe3,161.46684477479968
NaSi2N3,116.05974947816713
Rb2O,3.5917075999883847
YNi,24.0
Zr3P,64.0
V2P2O7,62.01272410926138
SbRh,56.884374504432756
NaF,30.0
Sr2SO,32.0
Ca(Al2Cu)4,62.89760039912358
La2Si4CN6,69.6378291062571
CoCu2SnS4,27.20070414589902
MgPd3,39.065353051771815
LiMnCoO4,50.182702337242716
Li2Se,26.59629996731
Zn2As2O7,25.803635390772804
RhO2,94.39816543290205
Ca(MnSb)2,16.151433260534386
H6PbCI3N,6.705407856753986
CoReB,131.15392336078523
BSb,84.32405916372109
Zr2Ni2Sn,59.72910838048826
CoCl2,4.6187134502688565
Fe8N,88.37710054900197
Ba2PdO3,44.21614848669691
TaPd2,71.72399054929741
InCuPt2,60.803263694317046
Mn3Al9Si,78.89560447839352
MnInCu2,34.21129303117084
U2Mo,35.123713993292945
K3Sm,14.374192991479097
Li2Si2O5,49.713687281859634
Rh(OF3)2,3.0
B2W,223.73269547184663
K2S2O5,9.548798360765252
GaCuS2,36.0
VOs,115.00850739019305
SrZn,8.800017849098925
Na(VS2)2,17.293727162599808
LiC,28.657222498808732
Mg(AlSi)2,32.73688562372335
Mg5Rh2,32.16177912787893
LuScRh2,37.0
CoAgO2,26.85225651366056
LiIr,65.12440941887415
Na5SiP3,17.0
LiZnAs,40.055683463574155
Mg2AgAu,31.16513870084111
Na2ZrSe3,22.0
HoErAg2,32.0
Y3InC,63.304740820107824
MnNiSb,45.823619149402255
ZrHg,23.84148662040387
ThBiTe,27.816091105969395
Fe3PtN,100.25601516471643
Cr3C2,168.55071388883368
SbF3,7.506092399847745
TiSiRu,103.18841771402992
Li13Sn5,23.991667030561395
Nb2C,117.26559621854861
Sm2MgIr,18.0
WN2,226.07674543127342
Ho(TiGa2)2,60.0
InI3,0.40680783554235217
AlCr(WO4)2,35.91701618815199
TiZnNi2,50.0
Fe3PdN,85.45882316011897
Bi2SeO2,20.265269934945273
AlI3,0.7453338344281172
KBrO3,10.095672233283755
Sc2V2O7,50.802821163930034
Mg23Al30,18.694957034125427
HoHfRu2,72.0
ScCdPd2,10.310867017305712
KIn9Ni2,19.110957785529088
MnSe,13.346627719535238
HfZnN2,86.19987642915675
Ca2GaCu2,24.303702264222487
HfBeSi,117.76343684147496
NaClO3,13.346077246740027
K3CuO2,12.692220066850659
TaAl3,103.53177967912134
FeBiO3,49.30349185718392
Cs(OsO3)2,83.0
CrHO2,63.0
Cs2HgO2,8.578867025309425
Sc2CuPt,41.15222690524945
Na2H6Pt,15.643525666622931
TiAlNi2,59.02286874218945
SrMg2N2,70.1900537269179
Ca(SiNi)2,56.20454254727164
CsTeAu,3.0
Yb2ZnGa,22.0
Tl3VO4,8.14315986109138
TlAgO2,18.94718575866511
ScAlRh2,83.7305568492225
K2AlF5,14.45456015767262
AlRe,64.36776969077208
Sc2AlC,55.218164595160026
ZnSnO3,72.38238854873845
TaRu,73.03947514378537
AcClO,30.0
Li2CuO2,44.117817908541404
MgSnPd2,26.019576368927808
Al2ZnS4,44.79160594310855
FeSe,13.143980643881097
SrN,25.665098588501447
Mg3Ge,2.5602603547418052
ReN2,127.0
Ba3OsN3,25.94828329744308
Mg5Pd2,24.48975234741403
CuSO4,25.565406345207485
Y2Al3Si2,64.6575227194931
WS2,19.825675287676198
Li3Bi,21.16691898546506
NbGe2,104.98875907100029
Rb2NbCl6,3.818930982481227
Hf4N3,102.21246126242487
Rb2PtI6,4.734190814330704
TiTc,71.75276055083916
NbZnRu2,76.57547602877804
Cr(FeSe2)2,35.72134185911373
LiTi2N3,71.39546153587447
Y(PdO2)2,58.14988666875275
Ba(BeN)2,61.160061930138475
AlFe4(CuO4)3,21.442687808454014
UNi5,91.0
Mg(PtO2)3,71.64572328454949
TaAlCo2,98.0
Sr2CuO4,54.971952559478815
Sr2PtAu,22.161507194808504
Sc2OsPt,70.48353150277559
Cu4Pd,49.1432743450516
NbAlCo2,89.98744562065465
Li2PNO2,60.473431982992274
VOF3,6.0
HfW2,94.04851186336442
GeTe,23.867594156593967
Nd2CuO4,58.0
KCl,9.24134695088583
SnF4,30.086530905930914
Nb2Cd2O7,45.49618286675437
HoMg3,24.0
BaCuF4,19.4964570416028
Mg2Ni,29.3391094004567
SmClO,34.13731555238883
Li2CuGe,37.910056212339356
CuHgO2,16.198198474053722
Rb2H6Pt,7.038858740195497
Na2Hf2O5,32.5236887698886
YCuSi,59.0
Ca(SiAu)2,34.72818962163969
LaIn,13.309234292891116
Sc(Al2Fe)4,85.38755813522158
TiP2,90.91496884825486
YAl,34.83152002158773
Ba(LaSe2)2,26.0
Al5Rh2,76.64103546339817
RbCu3S2,20.025704505243038
CsCoN,15.0
Al6C3N2,105.38004711663031
HfAs2,74.87347762864738
SrMgTl2,10.248898967202056
UF5,10.671212882041676
MnSbRu2,93.66693430095378
BaAsPd,25.0
Yb2Si2O7,30.61737607218775
LiSc2Ru,32.60473599631286
FeNi,91.94168526220088
Nb2CoO6,61.64118879588813
SrHfN2,45.45320639902958
MoSe2,14.336190233485484
YMgAg2,13.764490463523286
Sc2AgHg,32.118620930864
Ti2AlCr,48.826461860963036
BW,195.67032096834458
Li2O2,50.25215740906144
Cr3PtN,158.0
CrSb2,31.99124116256278
Ni3B,81.57548698381639
Y2NiRu,41.001966612163365
ScSbRu2,101.79942033348786
Ti2FeIr,72.32628977132886
CaCO3,32.240676272568784
CsCl,6.218730185255567
MgCu,35.57783308489652
MgGeAs2,25.31644697942448
Cs2SnBr6,4.0
CrOF3,18.025930219412448
CaCdPd2,18.231002758814487
Al2CoOs,108.60188144833435
Ni3C,66.0
YbIr,33.0
Ti4O5,92.2500912535663
V2ReOs,144.3020943760308
ZrIr,64.79463448322527
TiGaPt,56.785034241167146
YOs2,49.47307079226443
HfAl2,87.59694767271294
NiGePd,49.0
FeGeRu2,99.29533528290597
LiZn2Pd,20.363852998285502
In2Co,26.60055646334859
Zr(CuP)2,60.8826200194409
Tl4Te3Pb,13.306689538229602
Be2NiIr,114.47393914196795
HfScCo2,65.24043614929653
TiZnCu2,43.33076839725462
Na3AlF6,28.0
Nb3Al,20.565000957732966
SrPd5,47.14932180782914
MnAu,32.48518226544357
VFeTe,55.0
ScZn2Au,40.0
RbVF3,35.0
CaPPt,44.593618725033714
Sn4Pt,29.06779938591943
Be2Nb,103.39712121643691
LiVN2,45.612276564165285
Rb2PtS2,16.792191508727065
Na3HfF7,16.453929630643962
KNO2,6.0
Sc2TcAg,43.46732768066156
Zn2Ni3O5,82.63940362743385
YZn5,48.35898279032114
RbYTe2,15.55953861655534
Mn2SnO4,48.45844423554435
MnIr,182.5873716046129
RbBr,6.46256613257619
SrGaCu2,25.615457276160754
Mn3Fe,136.17863628892445
MgCN2,35.0
Na8SnSb4,8.798102732326914
Tl(CuS)2,16.0
LiTaO3,83.1283724114243
BaNaScSi2O7,44.955383656352865
Sr4CN4,22.62780050270452
ReF7,2.5942707499640667
Ba(AlTe2)2,12.760913119857054
MnGeRh2,13.755303717481212
Ca2Si,21.943454190465847
Sc(MnSn)6,70.17766015947025
Sn7Ru3,37.92289456239649
CdSb,17.549467518937938
Sr(MnAs)2,31.44782784609125
NaNbSe2,38.0
TePt,20.981889597689047
MnNi2Sn,35.13565621485776
KZnF3,33.75348976345005
VCoB3,204.74893881320517
MnAlIr2,103.46135521470892
V4GaS8,46.49304086447711
SbRh2,51.084281303871286
Sc2Si2O7,71.56560069695736
Y2MgAl,35.98268269089961
RbPrSe2,19.695319478178106
SrCoO3,70.80315398698073
TlPt2S3,16.146371429376945
CuSn,34.12901434930386
TaSe2,13.0
Zr2InNi2,57.210482633185464
Sr2MnMoO6,57.805098046372784
CsInBr3,8.0
Ho3In,30.0
ZrInCu2,51.0
LiNi3O4,76.70687272843806
Mn2PtRh,78.34148390705731
SiPt2,67.0
HfGaCo2,77.0914961893133
BaAl2,31.750965741587905
ScSbPd,45.82055581839302
ScSe,36.841435521055104
CuNi3N,65.78010655441754
RbTaO3,27.234779489071197
Tc3Os,176.37609187342755
LiSc2Pt,36.2949304788863
Nb2O5,48.781368157862396
Yb(ZnAs)2,38.267643526673204
K2PbO3,18.709893436239067
BaMgH4,27.500446830464536
MgSc2,23.0
BiH3,14.0
SbPt7,32.073520723543126
TlAs,18.45511971372908
AgHgPd2,15.924472513501152
ZrGeS,77.41606715516528
Co2SbTe,60.17360628207658
ZrH,24.35909923347257
VTe,39.26572926859253
CaZn5,38.71082007742528
PmCu3,22.0
InPS4,11.0
Na6ZnSn2,9.000944444708754
SrBr2,7.99403467712062
LiZn2Au,13.949787926663625
Ta2Se,25.85896301584333
CsI3,2.0463720433118917
LiB(CN)4,7.1664443465875625
ZrNi2,72.85715134161394
Si3Os,47.589238816780345
MnCoSb,56.10653625658789
VAuS2,51.65699544010511
SrY2O4,63.0
CrO3,5.306706203009373
FeSn,53.89012793669034
KSr3,6.0
Pb(ClO2)2,6.824949298826666
YMgRh2,47.93415302672943
NbCu3Se4,22.369568987086453
ZnPd3,42.08034489749249
Al2Au,33.0
Pr2TlAg,14.0
Li2GeN2,38.947477884315745
MnAsPd2,12.352315611895476
Ba3MnN3,20.777476910834
ScRh2Pb,87.36309215948583
Na3SbSe4,5.5955002901520325
Zr3Co,34.0
Li2VO2,78.79715281096496
YInPt2,36.77053426147185
Ca2MgTl,15.021221442908276
Sc2RuRh,59.06931033937874
La8MgAl7O24,99.26643629001455
Na2O,30.0
LiCoF4,33.41423096111319
Ni4W,97.80102095917731
KFeS2,8.67265269581507
GaCuO2,58.72873223934946
Er2S3,32.63713266588341
Cs2SnI6,3.8198592366428192
CdPt,48.05946406136882
SO2,3.0
ZrAlRh2,100.0
CO2,2.65413657704849
ZnCuAs,23.23708266175619
LaAl,33.969667857255104
Si3Ir,334.0768306193153
Tc3Pt,175.02968183001218
YbBr2,11.0
Al2HgTe4,15.784505987611773
Cu2O,8.352509762841914
LiN3,13.1826384075844
Ti3ZnN,92.0974566518808
LiAlSi,55.0
InAs,25.13041211082593
KHO,8.315085518162634
Li2VF4,33.54712407831387
YAl4Ni,59.08919092630203
V2CrTc,100.6040386253602
VP,111.75195610294529
Na2H2Pd,17.4346051427206
Zr3In,50.76378021537306
FeO2F,56.14962831141837
ScCo2Sn,74.13607989146381
VZn2N3,60.80071901113757
ZrAl2,87.42272226893246
GdTl,18.0
HgTe,11.912332506108134
CsPbBr3,6.603022916434419
OsO4,2.5617269323922853
Ca3Al2O6,41.569043941165646
Na(BH)6,5.6040487579904585
MoCl3,6.304620397549797
Pd(Se3Br)2,2.0266589758977656
Co2As2O7,38.58439923351352
LiF,50.943440168826285
Sc2CoRu,59.56239523155485
TiCo2Si,85.7330857479346
Ti6Si2B,103.57499955038513
MgNi2,61.12420728870961
CeP,15.0
TlCuSe2,17.558050075689124
MgCo,49.293740617110956
Sc3Hg,34.76585046777227
Sc3CoC4,119.6521113115948
CuCl4,2.2805252724022558
Li2TiO3,72.94012043792898
NbInO4,58.60325083759598
NiMoP,95.0
GeSe,14.301847197928055
Sb7Pd20,28.0
LaWN3,57.458378684013745
NiSbSe,47.069088589913996
PmTlAg2,15.0
LiAuI4,4.27680018561787
HfS3,11.955953088332047
Zr2Ag,40.0
Hf5CuSn3,62.11586428440235
NaTaN2,96.0
CsPbCl3,9.436762224111536
Sc2AgIr,36.0
Ir3Rh,202.0
Ta2NbOs,104.0
ZrPRu,107.56990220235504
Y2Si2O7,59.328853104435176
NbAgO3,79.35369294108584
NbCu3Te4,20.109343593414824
SbCl3,1.0974125532533667
Ba2ZnF6,24.198335182623183
ZrVP,106.77998949965952
CaBi4O9,37.0
Cd(CuO2)2,47.66348639197214
BaNiS2,28.669081696743607
Cu2WS4,8.487267613459593
PbBr2,6.5238720598121445
HfPd3,84.61845620495887
Sr2ZnN2,35.45339763296481
CaO,74.0
MgGa2,9.346826445528984
In2O3,57.62370727075968
Ho2O3,65.37105181033061
NaCrN2,36.06779482504517
KHCO2,8.836559635098258
Pm2O3,42.0
NbRh3,146.26647674033632
Ba3BiN,12.351536761685873
V2TcOs,129.45488928651164
MgCuSn,29.81797760582593
Sn2Pd,29.929250130213518
TiSiNi,104.02750939025438
Cs2LiInBr6,8.812345974329943
Ca2Al2SiO7,52.6880509867955
Mg3Pt,27.58916198874873
MnOF,71.0
CoBr2,4.053887807701257
CaPt2,59.0
H4N2O3,10.058522146340712
CuN3,5.0243194076400925
YCuO2,35.0
Rb2PdBr6,5.9216217563387
B2S3,15.628167658867259
RbHO,10.089483683986694
Sc(SiNi)2,62.0
ScReTc2,109.23012316307072
Ba4As2O,22.0
AsPd5,43.903318212936895
AlCuPt2,82.12662239480642
CuF2,21.0
YSF,53.69814782010753
BIrPd,73.0
Te2Pt,28.0
Ni3N,73.33973087103627
Cs2CoF6,6.7873403344572845
